"","date","year","month","week","doy","gpp_z_scores","temp_z_scores","sm1_z_scores","sm2_z_scores","sm3_z_scores","vpd_z_scores","swr_z_scores","precip_z_scores"
"51","2000-12-22",2000,"Dec",51,357,-0.273681700278804,-1.12889815808765,1.05748425081926,0.969175353938325,0.291384093310641,-0.450940772410264,0.11749039476565,-1.00156261660031
"52","2000-12-29",2000,"Dec",53,366,0.684295507011431,-0.745340855809881,0.796144300752681,0.781576837994564,0.199153327371767,-0.517332327912412,0.628267915042901,-0.182873290994043
"53","2001-01-05",2001,"Jan",1,7,0.158635397312958,0.979981018881842,1.06532238676663,1.12508114796404,0.10074248661587,1.90824988314314,-0.110423035259742,-0.328553581056414
"54","2001-01-12",2001,"Jan",2,14,-0.221021066968044,-0.789434944074647,0.682033194861028,0.850547024751843,-0.113574263335557,-0.83974171004106,-0.332512117167592,-0.85338631915525
"55","2001-01-19",2001,"Jan",3,21,0.219351016652675,-1.02639322465609,0.373494137179353,0.407085017944575,-0.166449117472296,-0.306497230364425,0.538140772908206,-1.01385739493155
"56","2001-01-26",2001,"Jan",4,28,0.42813013552858,1.11661967421557,0.904826323962276,1.16349445830039,0.0474269534720361,0.668028157672861,0.104263873289513,0.0798382555938955
"57","2001-02-02",2001,"Feb",5,35,-0.229820901383224,-0.493170721398155,0.812995484522294,0.881143605819644,-0.0274276250172904,-0.608426104567246,-0.452365609734686,0.37923666984373
"58","2001-02-09",2001,"Feb",6,42,0.502544679793994,1.33748998607409,0.750947968343318,0.852402168849779,0.226249406998712,1.72223930700973,0.373937854079444,-0.408017462317997
"59","2001-02-16",2001,"Feb",7,49,0.869886626353185,1.23590307044992,0.675180737709768,0.815616088295781,-0.00435654795768825,0.887076084564962,1.01747863683205,-0.487811953585965
"60","2001-02-23",2001,"Feb",8,56,-0.246856892277281,-0.548761300048303,0.932306907418933,1.08587375437073,0.131813785110918,-0.425509943181103,-0.338881569955094,-0.363687798583599
"61","2001-03-02",2001,"Mar",9,63,-0.1883009431189,-0.735469352930127,0.505856784810398,0.638560424721454,-0.31936818012715,-0.559799984934453,-0.0260479629077705,-0.195581182967045
"62","2001-03-09",2001,"Mar",10,70,-0.690606381635149,0.216941023325536,1.00795636772617,1.00731688488007,0.0452537051060639,-0.89712072474493,-0.674913442173332,-0.477553028432232
"63","2001-03-16",2001,"Mar",11,77,-1.87621121217669,0.0692917083909066,1.08070044157324,1.25266739842505,0.22527340968343,-1.06453095156215,-1.62877985669754,1.09636950789854
"64","2001-03-23",2001,"Mar",12,84,-1.22550159605787,-0.581404983662233,1.20303091793303,1.26649432807241,0.863498945488563,-1.28387182555678,-1.64334259204307,1.8593161019906
"65","2001-03-30",2001,"Apr",13,91,-1.00133248331651,-0.811361439533196,1.01414893930105,1.02504895885709,0.107056830068509,-0.65610820323276,-0.889562443342361,-0.421612433853232
"66","2001-04-06",2001,"Apr",14,98,-0.336832837442381,0.363672399759421,1.2636528008545,1.20935437283351,0.246989888145107,0.181274712321994,-0.624593227697927,0.193520814397057
"67","2001-04-13",2001,"Apr",15,105,-0.812605855776584,-1.24602413438389,1.1531999771678,1.41874596431113,0.192611889581917,-1.09473892880819,-0.461374133088222,0.186934871679296
"68","2001-04-20",2001,"Apr",16,112,-2.39408323835945,-2.06420329373616,1.27772217193883,1.65881649430235,0.400416785654161,-1.50869005104289,-1.92394269947622,0.0366936597374483
"69","2001-04-27",2001,"Apr",17,119,-1.32978588966052,-0.835080870298082,1.33556516531295,1.86501985737441,0.577714096265542,-0.957018839703497,-1.24370113138462,-0.144933485303128
"70","2001-05-04",2001,"May",18,126,-0.130838592070265,0.634570784908815,1.1697134064368,1.64681021300884,0.571429129824784,-0.337564699623232,-0.299291811288863,0.324267675369807
