doy,year,NEE_gCm2day,NEE_unc_gCm2day,GPP_gCm2day,GPP_unc_gCm2day,Reco_gCm2day,Reco_unc_gCm2day,Evap_kgH2Om2day,Evap_unc_kgH2Om2day,Cwood_stock_gCm2,Cwood_stock_unc_gCm2,Croots_stock_gCm2,Croots_stock_unc_gCm2,Cfol_stock_gCm2,Cfol_stock_unc,LAI_m2m2,LAI_unc_m2m2,foliage_to_litter_gCm2day,foliage_to_litter_unc_gCm2day,foliage_to_litter_lag_tstep
266,2016,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.68,0.97,-9999,-9999,-9999
273,2016,-3.858012644,0.664245999,6.85188878,1.314467516,3.109794228,1.019822316,0.751949713,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.83,1.35,-9999,-9999,-9999
280,2016,-3.170071068,0.715033242,5.787586221,1.495869337,2.531576003,1.046685188,1.12950783,0.286273305,-9999,-9999,-9999,-9999,-9999,-9999,4.27,0.98,-9999,-9999,-9999
287,2016,0.605165576,0.645179025,1.287442083,1.279525547,1.902907161,1.010659773,0.119640073,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
294,2016,-0.566697792,0.670964162,3.149635066,1.32670119,2.638894044,1.000195391,0.28206931,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
301,2016,1.390487916,0.656298806,1.169812702,1.485535938,2.325272494,1.000161902,0.168029491,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.35,0.28,-9999,-9999,-9999
308,2016,1.805956306,0.59680318,0.821573758,1.286494801,2.579566902,1.000033938,0.120560563,0.247399404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
315,2016,2.230708648,0.591255182,0.392813405,1.529190475,2.44168739,1.000022625,0.040860297,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7,0.25,-9999,-9999,-9999
322,2016,2.140665262,0.657255135,0.409860221,1.386599158,2.751984152,1.006007598,0.066197671,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
329,2016,2.780717682,0.70771096,0.434783386,1.44940274,3.113305612,1.006140972,0.285419211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.34,0.25,-9999,-9999,-9999
336,2016,1.953609312,0.659089008,0.439376614,1.367555289,2.302909447,1.010690565,-0.002560719,0.264096073,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
343,2016,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
350,2016,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
357,2016,1.407615104,0.69979502,0.263751368,1.478868024,1.96550774,1.046649833,-0.041918765,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
366,2016,-9999,3.145764419,-9999,-9999,-9999,2.459607099,-9999,0.738071836,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,165.6,24.71,52
7,2017,1.271707086,0.689428678,0.965231691,1.279152727,1.386286387,1.000238427,0.02743271,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
14,2017,1.150396336,0.58,0.657047084,1.350702344,1.390011198,1,-0.000141045,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21,2017,1.384370528,0.71126967,1.462916318,1.311878168,2.032220958,1.000290909,0.155475445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
28,2017,2.846992261,0.67540748,0.769311763,1.323795679,3.045013185,1.000205628,0.056410026,0.302171583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
35,2017,2.273377564,0.591255182,0.396256915,1.514643806,2.257827192,1.000022625,-0.024695446,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7,0.25,-9999,-9999,-9999
42,2017,1.547695997,0.674955896,-9999,2.116306013,1.45462726,1.003321801,-0.045196224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.57,0.25,-9999,-9999,-9999
49,2017,1.463267502,0.633340683,-9999,2.116306013,1.538750206,1.003315317,0.008972337,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.37,0.25,-9999,-9999,-9999
56,2017,1.682760794,0.58565463,0.549254893,1.51910041,1.728323328,1.000011313,0.637064266,0.204008881,-9999,-9999,-9999,-9999,-9999,-9999,0.51,0.25,-9999,-9999,-9999
63,2017,1.675694269,0.614159114,-9999,2.116306013,1.723179219,1.00007001,0.817853342,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
70,2017,1.751322051,0.58,-9999,2.116306013,1.721124936,1,0.659701139,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.31,0.25,-9999,-9999,-9999
77,2017,2.093337331,0.656074029,-9999,2.116306013,1.832834197,1.000161387,0.410852483,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5,0.25,-9999,-9999,-9999
84,2017,2.36843796,0.622197128,-9999,2.116306013,2.26766357,1.000087062,0.651193709,0.208622087,-9999,-9999,-9999,-9999,-9999,-9999,0.5,0.25,-9999,-9999,-9999
91,2017,2.430235979,0.743340374,1.330575795,1.413412942,2.930664887,1.000370957,0.582345948,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
98,2017,1.046940389,0.639432298,1.851675707,1.487040789,2.634125808,1.000124387,0.573661572,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8,0.25,-9999,-9999,-9999
105,2017,0.970666261,0.644541721,2.453340165,1.404713114,2.679760634,1.001489202,0.638735658,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.81,0.25,-9999,-9999,-9999
112,2017,0.70930815,0.591255182,2.056197627,1.395058383,2.159869616,1.000022625,0.839772304,0.291601011,-9999,-9999,-9999,-9999,-9999,-9999,0.68,0.25,-9999,-9999,-9999
119,2017,0.601543029,0.58,2.828937452,1.368423247,2.426700754,1,0.728660123,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.03,0.25,-9999,-9999,-9999
126,2017,1.764775064,0.58565463,2.286959433,1.392197363,3.806687869,1.000011313,0.714814285,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1,0.25,-9999,-9999,-9999
133,2017,0.301894812,0.727465337,5.172766514,1.39640985,3.780748056,1.00033094,0.966982199,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
140,2017,-2.892528972,0.763331498,9.551184305,1.709067615,6.166331742,1.000422991,2.078611279,0.32832267,-9999,-9999,-9999,-9999,-9999,-9999,2.18,0.49,-9999,-9999,-9999
147,2017,-4.467702291,0.628202147,11.5274408,1.431638135,6.38446228,1.000099949,1.762884328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.81,1.05,-9999,-9999,-9999
154,2017,-5.785892387,0.656729009,13.86403823,1.500464659,6.226129749,1.001516369,2.375156351,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.15,1.04,-9999,-9999,-9999
161,2017,-8.600842191,0.695671237,14.54239288,1.55725611,5.247380112,1.000253402,2.038751503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.97,1.11,-9999,-9999,-9999
168,2017,-8.651015736,0.647692322,14.81332104,1.431143223,4.766756758,1.000142744,1.998432227,0.350305,-9999,-9999,-9999,-9999,-9999,-9999,5.7,1.14,-9999,-9999,-9999
175,2017,-10.64402485,0.694785576,-9999,2.116306013,4.231419723,1.019892226,2.451203372,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
182,2017,-4.606442476,0.58565463,10.96968946,1.580487743,4.699855934,1,1.460318888,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.17,1.24,-9999,-9999,-9999
189,2017,-10.57706169,0.632702108,17.84495646,1.552513231,5.722273003,1.000087993,3.039201406,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
196,2017,-8.572372952,0.639551208,13.54281574,1.437751446,5.305123676,1.003328907,2.200552044,0.318478418,-9999,-9999,-9999,-9999,-9999,-9999,2.2,0.44,-9999,-9999,-9999
203,2017,-10.524188,0.703278761,-9999,2.116306013,6.019946646,1.003475317,2.879202581,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
210,2017,-6.351812449,0.652502182,11.22944853,1.57722749,3.958809004,1.000153414,1.833620923,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
217,2017,-7.78679493,0.58,14.04770679,1.329641098,4.170832313,1,2.730438436,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
224,2017,-6.458485576,0.637471311,15.19043836,1.429426428,3.679437635,1.000120118,1.947304941,0.346373605,-9999,-9999,-9999,-9999,-9999,-9999,5.57,1.35,-9999,-9999,-9999
231,2017,-7.450455874,0.7072007,13.22857003,1.529312508,3.838725186,1.000281139,2.811644305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.45,1.01,-9999,-9999,-9999
238,2017,-9.194470327,0.668251275,14.24385857,1.512009082,3.618440328,1.001542693,2.956347233,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.7,1.14,-9999,-9999,-9999
245,2017,-5.983392204,0.645097548,9.187128154,1.246905131,3.204344916,1.019780063,1.608614864,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.73,1.19,-9999,-9999,-9999
252,2017,-4.287905265,0.698641753,8.265497067,1.615697597,3.205460382,1.00024391,1.44781843,0.388208783,-9999,-9999,-9999,-9999,-9999,-9999,5.19,1.74,-9999,-9999,-9999
259,2017,-3.942169162,0.58,8.048573038,1.464973329,2.977886006,1,1.27249362,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
266,2017,-3.994428254,0.59390992,7.084924979,1.175281257,2.91259368,1.005974787,1.022613835,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.03,2.16,-9999,-9999,-9999
273,2017,-2.233521216,0.722063927,5.430123153,1.514432998,3.204167155,1.04670181,0.422529524,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.18,1.05,-9999,-9999,-9999
280,2017,-0.325353139,0.583063133,3.111499175,1.189457529,2.727635796,1.001359835,0.985348782,0.161643482,-9999,-9999,-9999,-9999,-9999,-9999,3.53,1.21,-9999,-9999,-9999
287,2017,-0.127321095,0.58,1.146781105,1.495869337,1.0831879,1,0.246168314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
294,2017,0.646548109,0.59634885,-9999,2.116306013,0.294111635,1.000033007,0.010658665,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3,0.28,-9999,-9999,-9999
301,2017,1.957436102,0.58,-9999,2.116306013,2.157048061,1,0.3452045,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.91,0.25,-9999,-9999,-9999
308,2017,2.095386864,0.606545395,0.767284196,1.514643806,2.375079908,1.000054057,0.692182777,0.108776829,-9999,-9999,-9999,-9999,-9999,-9999,0.3,0.25,-9999,-9999,-9999
315,2017,1.461126359,0.58565463,0.478949861,1.43304632,1.645565356,1.000011313,0.437655848,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.89,0.25,-9999,-9999,-9999
322,2017,1.007345388,0.59634885,0.674634143,1.341930448,1.119960805,1.000033007,0.238296701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3,0.25,-9999,-9999,-9999
329,2017,0.699492405,0.58,0.418513936,1.404930523,0.783591214,1,0.709019784,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
336,2017,0.676223554,0.58,-9999,2.116306013,0.568508995,1,0.271790627,0.084865945,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
343,2017,0.115234212,0.59634885,0.245329477,1.433533961,0.212854539,1.000033007,-0.038137716,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
350,2017,0.0079732,0.58565463,-9999,2.116306013,0.01286689,1.000011313,-0.001746293,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
357,2017,0.033889613,0.58,0.198508595,1.408395326,0.047700444,1,0.008559387,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
365,2017,-0.32488834,0.58,0.663581145,1.530788031,7.47E-07,1,0.004826672,0.074074807,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
7,2018,-0.715330188,0.628982257,1.668311287,1.173212514,0.942672043,1.003305922,-0.109673954,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
14,2018,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21,2018,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
28,2018,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,0.208153565,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
35,2018,0.933354552,0.715033242,-9999,2.116306013,0.770495517,1.046685188,0.02178838,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
42,2018,0.959183062,0.703569058,-9999,2.116306013,0.7706398,1.001604134,0.04675269,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.21,0.25,-9999,-9999,-9999
49,2018,1.174339545,0.601849895,0.354697243,1.551265919,1.248951038,1.000044319,0.252487132,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.43,0.25,-9999,-9999,-9999
56,2018,1.306434328,0.631976765,-9999,2.116306013,1.151832174,1.000108111,0.488297398,0.251858886,-9999,-9999,-9999,-9999,-9999,-9999,0.83,0.25,-9999,-9999,-9999
63,2018,0.814552519,0.631847139,-9999,2.116306013,0.73209888,1.000107851,0.485568049,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.6,0.25,-9999,-9999,-9999
70,2018,1.0096633,0.627471602,-9999,2.116306013,1.025834495,1.000077325,0.350209143,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.63,0.25,-9999,-9999,-9999
77,2018,1.145088436,0.601849895,0.50152409,1.434183233,1.262150432,1.000044319,0.25954495,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.56,0.25,-9999,-9999,-9999
84,2018,1.542796228,0.663610906,0.276111822,1.51910041,1.390382401,1.000178489,0.587282413,0.234545631,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
91,2018,1.45110686,0.611954787,0.496529147,1.404940385,1.572165818,1.000065369,0.417540821,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.41,0.26,-9999,-9999,-9999
98,2018,2.145839068,0.637170289,0.795770167,1.51910041,2.472220928,1.000119423,0.874422937,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.64,0.25,-9999,-9999,-9999
105,2018,2.987880033,0.67177564,-9999,2.116306013,3.669892183,1.000197277,0.841707871,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.04,0.25,-9999,-9999,-9999
112,2018,1.998208584,0.766503734,-9999,2.116306013,4.407128923,1.00178437,1.283554222,0.328232528,-9999,-9999,-9999,-9999,-9999,-9999,1.2,0.25,-9999,-9999,-9999
119,2018,-0.301862573,0.59680318,6.318071331,1.204375413,4.755319392,1.000022625,1.448689879,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.74,0.36,-9999,-9999,-9999
126,2018,-2.193820241,0.59634885,7.079498459,1.361206314,4.586508406,1.000033007,1.836014086,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.61,0.94,-9999,-9999,-9999
133,2018,-3.840214156,0.632998576,9.880221045,1.5611025,4.538333965,1.000110329,1.763506539,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.13,1.04,-9999,-9999,-9999
140,2018,-4.776364213,0.59634885,10.00254459,1.440603786,4.389325323,1.000033007,1.637869634,0.232321896,-9999,-9999,-9999,-9999,-9999,-9999,5.4,1.09,-9999,-9999,-9999
147,2018,-4.970549884,0.68785308,12.2087576,1.439506478,4.427545087,1.000234723,1.583896615,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
154,2018,-5.360537087,0.652790359,12.25351418,1.641947261,5.512210229,1.000154,1.343106338,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.76,1.52,-9999,-9999,-9999
161,2018,-6.40737513,0.726395796,11.78869419,1.496554683,5.056065045,1.003531798,1.754416669,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.2,2.11,-9999,-9999,-9999
168,2018,-7.162899178,0.732378078,11.02777346,1.457391542,3.861655853,1.006288261,1.455327763,0.38896192,-9999,-9999,-9999,-9999,-9999,-9999,4.67,0.94,-9999,-9999,-9999
175,2018,-6.817329904,0.678486389,10.44290065,1.544252913,3.014380402,1.000212741,1.393753535,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.45,0.91,-9999,-9999,-9999
182,2018,-5.896583003,0.718851213,9.764354646,1.350805073,2.422103135,1.00030952,1.802599717,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
189,2018,-6.026146328,0.7694796,9.832067385,1.442888257,2.307658673,1.001792029,1.910949835,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.27,1.84,-9999,-9999,-9999
196,2018,-5.814131609,0.759723115,9.915027611,1.515888662,2.315015906,1.001765615,1.676797095,0.445790853,-9999,-9999,-9999,-9999,-9999,-9999,4.82,0.98,-9999,-9999,-9999
203,2018,-2.214758212,0.760568164,-9999,2.116306013,2.419328808,1.003616919,1.307228143,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.15,1.32,-9999,-9999,-9999
210,2018,-3.376346112,0.722110254,-9999,2.116306013,2.479322703,1.046701946,1.380057634,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.84,1.34,-9999,-9999,-9999
217,2018,-1.43499779,0.726630653,3.914739166,1.293684742,2.493369968,1.003532595,1.208379613,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.87,2.27,-9999,-9999,-9999
224,2018,-0.791496753,0.676762742,3.31627307,1.443624858,2.243037738,1.000187646,1.074992926,0.379154623,-9999,-9999,-9999,-9999,-9999,-9999,5.97,1.32,-9999,-9999,-9999
231,2018,-0.759942514,0.659833573,-9999,2.116306013,1.504024515,1.001523401,1.255358123,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.38,1.1,-9999,-9999,-9999
238,2018,-1.694081197,0.783772641,3.979128221,1.437355424,1.48965278,1.000477033,1.10353392,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.75,1.35,-9999,-9999,-9999
245,2018,-2.39483367,0.691909888,3.36850473,1.380652227,0.098828116,1.000241449,0.617700401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.38,1.63,-9999,-9999,-9999
252,2018,-2.738902222,0.689632739,3.956729582,1.306243729,0.401439712,1.001592517,1.172626377,0.387836018,-9999,-9999,-9999,-9999,-9999,-9999,5.09,1.03,-9999,-9999,-9999
259,2018,-1.043495278,0.652540636,2.994576034,1.407991048,1.007754838,1.001506964,0.842155734,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.95,1.03,-9999,-9999,-9999
266,2018,0.334160852,0.640259548,1.811150506,1.408395326,1.911887129,1.00147979,0.826081997,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.06,1.02,-9999,-9999,-9999
273,2018,-0.935105529,0.617620633,3.333971474,1.514643806,1.59838077,1.000077325,0.799210578,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.74,0.97,-9999,-9999,-9999
280,2018,-0.750270242,0.634789137,3.934376804,1.506531778,1.584192806,1.001467799,0.580628428,0.251389036,-9999,-9999,-9999,-9999,-9999,-9999,4.36,0.89,-9999,-9999,-9999
287,2018,-1.037620268,0.72392368,3.259268629,1.246905131,2.556968762,1.003525921,1.01558937,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.37,0.89,-9999,-9999,-9999
294,2018,0.477505886,0.762809329,2.66712751,1.436557254,3.175014773,1.000481836,0.378348169,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.27,0.87,-9999,-9999,-9999
301,2018,0.77087229,0.58565463,1.760440377,1.270612027,1.86352788,1.000011313,0.004430284,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2,0.63,-9999,-9999,-9999
308,2018,1.018599838,0.591255182,-9999,2.116306013,1.386425912,1.000022625,0.022981395,0.310343214,-9999,-9999,-9999,-9999,-9999,-9999,0.67,0.25,-9999,-9999,-9999
315,2018,1.240482231,0.58565463,0.891620136,1.514432998,1.346407879,1.000011313,0.091699186,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.53,0.32,-9999,-9999,-9999
322,2018,0.399016238,0.677946447,0.677087025,1.514643806,0.527910421,1.000187914,0.094911626,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.71,0.25,-9999,-9999,-9999
329,2018,-0.021076242,0.629673714,1.190265512,1.372708692,0.307012962,1.003307495,0.058165926,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.51,0.25,-9999,-9999,-9999
336,2018,0.524345716,0.599433348,0.181132016,1.514432998,1.446426274,1.005986033,-0.024140498,0.204396754,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
343,2018,1.03750253,0.676263093,1.66906884,1.39442129,1.696694311,1.000207657,0.009539858,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
350,2018,-0.298364771,0.58,0.847722546,1.500864802,0.130467014,1,0.029263159,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
357,2018,0.42742051,0.634257297,-9999,2.116306013,0.086612385,1.000113076,-0.109463717,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
365,2018,0.138226911,0.735385028,0.348175091,2.184082097,0.110180831,1.001704327,-0.001648528,0.28844346,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
7,2019,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
14,2019,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21,2019,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
28,2019,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
35,2019,2.259316704,0.674107082,-9999,2.116306013,0.988291002,1.006148212,-0.040908156,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
42,2019,1.1987752,0.639287676,-9999,2.116306013,1.19252583,1.000124063,0.32354747,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.4,0.25,-9999,-9999,-9999
49,2019,2.562339442,0.601849895,0.859468502,1.331351529,2.964709923,1.000044319,0.583175557,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.13,0.25,-9999,-9999,-9999
56,2019,2.570005827,0.741808844,-9999,2.116306013,2.750154993,1.003645616,0.472662089,0.296504122,-9999,-9999,-9999,-9999,-9999,-9999,0.64,0.25,-9999,-9999,-9999
63,2019,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7,0.25,-9999,-9999,-9999
70,2019,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.64,0.25,-9999,-9999,-9999
77,2019,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
84,2019,1.454725028,0.640467219,2.010428955,1.284148656,3.40412025,1.01064945,0.547026963,0.288598302,-9999,-9999,-9999,-9999,-9999,-9999,0.7,0.25,-9999,-9999,-9999
91,2019,1.786949958,0.693209971,0.697047563,1.494488912,2.283802994,1.000242221,0.447272977,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.73,0.25,-9999,-9999,-9999
98,2019,1.969254182,0.704823646,1.187149059,1.552413997,2.919487225,1.000275011,0.654489312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.92,0.25,-9999,-9999,-9999
105,2019,0.970236325,0.624212875,1.850829624,1.412780816,2.030166092,1.000091383,0.638605942,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1,0.25,-9999,-9999,-9999
112,2019,1.616280122,0.611954787,2.221332303,1.293036202,3.203272255,1.000065369,0.981662972,0.298288891,-9999,-9999,-9999,-9999,-9999,-9999,1.22,0.27,-9999,-9999,-9999
119,2019,1.004699748,0.58565463,3.599681334,1.543164889,4.091203966,1.000011313,1.356201281,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.53,0.32,-9999,-9999,-9999
126,2019,-0.575274723,0.659175264,5.094238211,1.539954905,3.555415397,1.000152426,1.193439115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.21,0.68,-9999,-9999,-9999
133,2019,-0.646855816,0.602300076,5.351489398,1.366518607,3.328232702,1.00004525,1.194965243,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.71,1.33,-9999,-9999,-9999
140,2019,-0.737737969,0.714297794,6.553235763,1.51910041,3.189774271,1.003502068,0.891304169,0.279152472,-9999,-9999,-9999,-9999,-9999,-9999,4.8,0.98,-9999,-9999,-9999
147,2019,-2.91648656,0.642613852,8.500207708,1.571351003,4.124581409,1.000131378,1.230710283,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.84,1.01,-9999,-9999,-9999
154,2019,-4.511768887,0.637170289,9.81450133,1.423122922,4.649472585,1.000119423,1.997859874,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.23,0.71,-9999,-9999,-9999
161,2019,-5.744305365,0.716824336,11.88043054,1.367862033,5.762008039,1.000304781,1.825109155,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.26,1.32,-9999,-9999,-9999
168,2019,-6.535452289,0.745869476,15.58769679,1.51910041,4.202221277,1.00358109,3.0459352,0.391159426,-9999,-9999,-9999,-9999,-9999,-9999,6.1,1.43,-9999,-9999,-9999
175,2019,-6.730617618,0.797956029,11.42658864,1.430082017,4.321989558,1.0005154,3.46914917,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.48,1.35,-9999,-9999,-9999
182,2019,-5.67324308,0.687298626,11.3985679,1.493213433,4.813000254,1.001586787,3.112104437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.92,1,-9999,-9999,-9999
