doy,mint_C,maxt_C,airt_C,co2_ppm,swrad_MJm2day,vpd_kPa,precip_kgm2s,wind_spd_ms
357,-5.99714285714286,-0.725571428571429,-3.34830654761905,377.72024702381,1.79579622857143,0.0425348214285714,3.3234126984127E-05,4.04597916666667
365,-4.475125,-0.24475,-2.12879947916667,376.525044270833,1.6846074,0.0751598958333333,2.37268518518519E-05,5.18597916666667
7,-11.4777142857143,-2.55328571428571,-6.61566964285714,376.10269047619,2.91434374285714,0.072635119047619,7.93650793650794E-06,2.80043452380952
14,-5.05942857142857,-1.899,-3.23870238095238,374.492291666667,2.20133597142857,0.0298166666666667,2.76124338624339E-05,1.8735119047619
21,-2.76714285714286,-0.00571428571428566,-1.31997023809524,373.515738095238,1.09478185714286,0.0264833333333333,1.04166666666667E-05,3.6406994047619
28,4.27714285714286,7.64428571428571,5.865625,372.37424702381,2.49577277142857,0.165858928571429,4.26587301587302E-05,5.3673869047619
35,6.30142857142857,11.3411428571429,8.61040476190476,374.406333333333,5.56401214285714,0.420605952380952,1.65343915343915E-07,5.10482738095238
42,3.72,7.49714285714286,5.85880952380952,375.787479166667,2.23164128571429,0.155570535714286,2.23214285714286E-05,5.08213095238095
49,-0.714285714285714,4.71857142857143,1.86241071428571,379.898104166667,5.82677125714286,0.14441130952381,2.41402116402116E-05,4.14593452380952
56,-1.85142857142857,2.62714285714286,0.161845238095238,375.623681547619,3.09057351428571,0.0671464285714286,7.6223544973545E-05,4.89647916666667
63,0.652857142857143,5.39714285714286,2.85047619047619,373.431943452381,5.80591671428571,0.194289583333333,2.51322751322751E-05,4.32135714285714
70,2.21428571428571,8.22285714285714,5.40702380952381,375.058866071429,9.78835628571429,0.312979166666667,1.12433862433862E-05,4.51099702380952
77,2.23571428571429,7.96428571428571,5.23446428571429,381.023505952381,8.19751191428571,0.263302083333333,5.80357142857143E-05,2.84635416666667
84,1.19571428571429,5.90714285714286,3.36488095238095,376.45981547619,5.83042937142857,0.155562202380952,5.10912698412698E-05,3.47283333333333
91,1.92714285714286,9.29714285714286,5.55636904761905,377.397380952381,15.3459108,0.469675297619048,0,2.26215773809524
98,0.2,8.68857142857143,4.43764880952381,377.690226190476,18.8504894571429,0.412538392857143,0,3.57629761904762
105,1.72571428571429,6.38142857142857,4.02122023809524,382.951077380952,8.72201674285714,0.168803273809524,4.99338624338624E-05,3.28910416666667
112,4.71428571428571,10.1142857142857,7.37714285714286,374.043154761905,12.3454818,0.276729166666667,9.25925925925926E-06,2.00493452380952
119,6.13857142857143,11.76,8.83375,378.646169642857,10.7095237714286,0.253578869047619,5.35714285714286E-05,3.77548511904762
126,6.58285714285714,10.5314285714286,8.41232142857143,377.190386904762,8.17458737142857,0.20898125,7.07671957671958E-05,2.78207738095238
133,10.38,16.8042857142857,13.325625,371.490053571429,14.9070813428571,0.284784821428571,1.33928571428571E-05,2.19910714285714
140,10.2942857142857,17.8457142857143,14.4086011904762,367.289226190476,20.8562106857143,0.561120535714286,1.53769841269841E-05,2.86080654761905
147,9.86,17.1542857142857,13.5542261904762,369.950991071429,15.5445768,0.442867261904762,6.03505291005291E-05,2.61880357142857
154,9.24714285714286,16.5271428571429,12.9222916666667,366.252303571429,23.7401452285714,0.55475744047619,2.57936507936508E-05,2.69471726190476
161,12.5628571428571,18.2271428571429,15.1424107142857,366.515005952381,13.3585907142857,0.439569642857143,6.38227513227513E-05,2.6030625
168,12.8757142857143,19.6542857142857,16.1941369047619,366.640113095238,15.6134103428571,0.508966369047619,1.70304232804233E-05,2.98084226190476
175,15.4557142857143,22.42,18.6533035714286,367.657127976191,17.0915135142857,0.624028869047619,1.07473544973545E-05,2.22826785714286
182,11.1357142857143,17.8385714285714,14.3463095238095,363.308241071429,21.6445397142857,0.66025625,1.33928571428571E-05,3.06844047619048
189,12.0828571428571,18.36,15.4815476190476,363.13100297619,17.0052842571429,0.578839880952381,5.62169312169312E-06,3.32785119047619
